N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.2658981374239882,0.013443103636632637,0.07070181948554613,5.259337530723391
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.20669395587515438,0.008101248181824757,0.04272239139532026,5.27355667132485
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.4987772145557666,0.047300964962957756,0.24877870976000926,5.259484874247965
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.4604247955142081,0.0402878030315933,0.21199099232430035,5.2619149313766025
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.23716977391053223,0.010683860835843452,0.05624950165677298,5.264904000626875
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.15320365227647617,0.004448316589109492,0.023471359070851426,5.276458768315804
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.566684814480391,0.06092625584967441,0.32113167896267514,5.27082576278797
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.2978965624693016,0.016827309103746833,0.0887423619310265,5.273710810438894
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.2980182225894439,0.016807959151473314,0.08881486099537131,5.2840954808952025
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.16796773407239357,0.005349837080277814,0.028213159689414326,5.2736483870550375
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.3718948497451085,0.026165125315109145,0.13830577926693682,5.285882547907067
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.2086253184928352,0.008255196948432696,0.04352452351623692,5.272378574141752
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.20860850253244165,0.00828888277152292,0.04351750732882771,5.250105295050786
800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.535026502934823,0.05434657805413305,0.2862533588426662,5.267182757257274
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.12287774670449053,0.002870852976186216,0.015098940635172933,5.259391811569228
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.13085244200839277,0.0032568370633538064,0.01712236157955979,5.257358979428841
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1391274068638805,0.003675075941044036,0.019356435340667742,5.266948398124491
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.127223197136557,0.003072871106296769,0.01618574188964724,5.267302574611819
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.40982538775208954,0.03179305144803582,0.16795684844615053,5.282816238028229
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1468768282046375,0.00408983511870489,0.021572802663454592,5.274736520499623
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.2642776477688808,0.01324700890165361,0.06984267511025263,5.2723354856003946
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1350843331383364,0.0034634499941307516,0.01824777705942905,5.268670571352896
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.22985438797208033,0.010043187502960564,0.05283303967001963,5.26058481477572
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.21288806088532197,0.008605722072307477,0.04532132646751255,5.266417633141202
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.3683823086187263,0.025708990458217392,0.1357055253032625,5.27852408377579
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1138913773815354,0.002466926264858671,0.012971245841863314,5.258059807720452
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.155357216607082,0.004584897723773548,0.024135864751899792,5.264210066617373
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.10743169188888296,0.002195270666999026,0.011541568422107882,5.257469429901968
